          16           9  -63.551899      -51.352402      -45.121700      -39.027901      -36.279701      -35.487400      -35.274101      -35.054298      -34.837799      -33.978100       20.658298       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          14           2  -59.152302      -53.642200      -47.841900      -43.849800      -42.980999      -42.711399      -40.920300      -39.200199      -38.833401      -38.653301       16.258701       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
           7          15  -53.555599      -51.222698      -49.019299      -46.886501      -41.940899      -37.701698      -37.442101      -36.055698      -35.819500      -34.399300       10.661999       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          19          14  -50.214199      -46.790401      -38.311401      -37.957100      -37.826500      -37.199100      -36.135899      -35.910000      -35.675900      -35.311001       7.3205986       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
           2          13  -56.511101      -46.686501      -44.903198      -43.596600      -40.181702      -39.492401      -38.563202      -36.755600      -36.607201      -36.101501       13.617500       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          18          24  -62.228699      -51.865799      -46.122200      -45.960999      -40.854099      -38.947201      -38.376099      -37.551498      -35.671101      -34.197300       19.335098       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
           7          23  -57.806499      -48.707600      -46.650101      -46.560699      -46.040901      -44.526299      -40.384800      -39.600201      -35.749699      -35.478802       14.912899       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          20          23  -69.332298      -47.810001      -45.611599      -45.217499      -44.460098      -44.130798      -41.848999      -38.983898      -38.504700      -37.096901       26.438698       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          12           9  -59.869900      -46.692001      -43.580502      -42.324699      -40.285400      -38.101898      -36.443298      -36.138100      -34.150902      -31.823799       16.976299       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          14          10  -54.263901      -53.048599      -51.036900      -41.953098      -41.207100      -40.999500      -37.985600      -36.510799      -36.480499      -36.118999       11.370300       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          10          12  -62.176201      -51.705299      -46.444401      -42.136002      -41.898102      -40.509899      -37.619801      -37.160801      -36.890701      -36.889999       19.282600       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          12          19  -50.871700      -49.218800      -46.858601      -45.856701      -37.195202      -36.610901      -35.703201      -35.367001      -33.911800      -33.860199       7.9780998       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          17          10  -64.389801      -47.204800      -46.443100      -40.921700      -39.396500      -39.334999      -38.325199      -36.457500      -35.202900      -35.081799       21.496201       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          20           8  -42.893600      -42.732101      -40.528301      -39.828499      -39.509201      -38.875801      -36.388100      -36.216801      -35.750198      -34.971901       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
           6           4  -48.997799      -47.751099      -46.926399      -44.016399      -41.713402      -37.226501      -36.903500      -36.146999      -35.064899      -34.505699       6.1041985       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          19          20  -54.668098      -52.231701      -43.047100      -40.746799      -40.741001      -38.540401      -37.291901      -34.411400      -34.195999      -32.483601       11.774498       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          14          24  -54.768700      -46.408798      -43.793800      -43.089199      -40.914398      -36.004200      -35.309502      -34.921902      -34.537102      -34.202499       11.875099       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          17          24  -48.821999      -47.672001      -46.785400      -45.579498      -44.853100      -39.296501      -34.687000      -34.304199      -34.256500      -34.204601       5.9283981       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          16          13  -64.978203      -54.320301      -52.167500      -46.120899      -43.795502      -43.330101      -41.129700      -40.972401      -38.866199      -34.964401       22.084602       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
           4          18  -46.634102      -43.636398      -41.906799      -40.541000      -39.677799      -37.975399      -37.894100      -37.782902      -37.026699      -35.280499       3.7405014       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          18          14  -58.511002      -43.237999      -42.559799      -41.242199      -39.764599      -37.173100      -35.946999      -34.885201      -34.338299      -33.680099       15.617401       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
